State,County,UID,FIPS,Lat,Long,Date,#Covid_cases
Washington,Stevens,84053065,53065.0,48.40035475,-117.8542701,2020-04-30,5
Washington,Thurston,84053067,53067.0,46.9291895,-122.82906559999999,2020-04-30,57
Washington,Unassigned,84090053,90053.0,0.0,0.0,2020-04-30,-214
Washington,Wahkiakum,84053069,53069.0,46.29180039999999,-123.4250831,2020-04-30,2
Washington,Walla Walla,84053071,53071.0,46.23040051,-118.4775539,2020-04-30,61
Washington,Whatcom,84053073,53073.0,48.82227976,-121.74900179999999,2020-04-30,163
Washington,Whitman,84053075,53075.0,46.90022523,-117.52417630000001,2020-04-30,6
Washington,Yakima,84053077,53077.0,46.45738486,-120.73801259999999,2020-04-30,967
California,Alameda,84006001,6001.0,37.64629437,-121.8929271,2020-05-31,1766
California,Alpine,84006003,6003.0,38.59678594,-119.82235940000001,2020-05-31,0
California,Amador,84006005,6005.0,38.44583082,-120.65696000000001,2020-05-31,2
California,Butte,84006007,6007.0,39.66727762,-121.6005252,2020-05-31,36
California,Calaveras,84006009,6009.0,38.20537103,-120.55291299999999,2020-05-31,2
California,Colusa,84006011,6011.0,39.17881957,-122.2331726,2020-05-31,2
California,Contra Costa,84006013,6013.0,37.91923498,-121.9289527,2020-05-31,559
California,Del Norte,84006015,6015.0,41.74228275,-123.89740630000001,2020-05-31,34
California,El Dorado,84006017,6017.0,38.77965956,-120.5233166,2020-05-31,44
California,Fresno,84006019,6019.0,36.75733899,-119.6466953,2020-05-31,1252
California,Glenn,84006021,6021.0,39.59875897,-122.3938452,2020-05-31,12
California,Humboldt,84006023,6023.0,40.69923009,-123.876044,2020-05-31,44
California,Imperial,84006025,6025.0,33.0393082,-115.36690420000001,2020-05-31,1879
California,Inyo,84006027,6027.0,36.51112084,-117.41119779999998,2020-05-31,0
California,Kern,84006029,6029.0,35.34329425,-118.72777959999999,2020-05-31,1357
California,Kings,84006031,6031.0,36.07409056,-119.8159973,2020-05-31,619
California,Lake,84006033,6033.0,39.10124298,-122.75362439999999,2020-05-31,13
California,Lassen,84006035,6035.0,40.67311306,-120.59350990000002,2020-05-31,5
California,Los Angeles,84006037,6037.0,34.30828379,-118.22824109999999,2020-05-31,31781
California,Madera,84006039,6039.0,37.21513971,-119.76655890000002,2020-05-31,55
California,Marin,84006041,6041.0,38.07122463,-122.72106310000001,2020-05-31,247
California,Mariposa,84006043,6043.0,37.57978556,-119.9073334,2020-05-31,13
California,Mendocino,84006045,6045.0,39.4381191,-123.39113130000001,2020-05-31,13
California,Merced,84006047,6047.0,37.18922369,-120.72090349999999,2020-05-31,166
California,Modoc,84006049,6049.0,41.58965602,-120.7244817,2020-05-31,0
California,Mono,84006051,6051.0,37.93899289,-118.8872409,2020-05-31,9
California,Monterey,84006053,6053.0,36.21862405,-121.24133970000001,2020-05-31,333
California,Napa,84006055,6055.0,38.50735751,-122.33283899999999,2020-05-31,45
California,Nevada,84006057,6057.0,39.30394768,-120.76272809999999,2020-05-31,0
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,2020-05-31,4289
California,Out of CA,84080006,80006.0,0.0,0.0,2020-05-31,0
California,Placer,84006061,6061.0,39.06167234,-120.72405690000001,2020-05-31,69
California,Plumas,84006063,6063.0,40.00355989,-120.8395236,2020-05-31,0
California,Riverside,84006065,6065.0,33.74314981,-115.9933578,2020-05-31,3889
California,Sacramento,84006067,6067.0,38.45106826,-121.34253740000001,2020-05-31,329
California,San Benito,84006069,6069.0,36.60308176,-121.069975,2020-05-31,37
California,San Bernardino,84006071,6071.0,34.84060306,-116.1774685,2020-05-31,3168
California,San Diego,84006073,6073.0,33.03484597,-116.73653259999999,2020-05-31,3917
California,San Francisco,84006075,6075.0,37.75215114,-122.43856720000001,2020-05-31,983
California,San Joaquin,84006077,6077.0,37.93433732,-121.2730061,2020-05-31,341
California,San Luis Obispo,84006079,6079.0,35.38822029,-120.4039028,2020-05-31,90
California,San Mateo,84006081,6081.0,37.422880799999994,-122.32755459999998,2020-05-31,976
California,Santa Barbara,84006083,6083.0,34.65329488,-120.0188492,2020-05-31,1182
California,Santa Clara,84006085,6085.0,37.23104908,-121.6970462,2020-05-31,618
California,Santa Cruz,84006087,6087.0,37.05580291,-122.0066524,2020-05-31,84
California,Shasta,84006089,6089.0,40.76391419,-122.0396884,2020-05-31,7
California,Sierra,84006091,6091.0,39.57713498,-120.52007009999998,2020-05-31,1
California,Siskiyou,84006093,6093.0,41.59198861,-122.54074340000001,2020-05-31,2
California,Solano,84006095,6095.0,38.26827353,-121.9357113,2020-05-31,251
California,Sonoma,84006097,6097.0,38.52746429,-122.88625060000001,2020-05-31,323
California,Stanislaus,84006099,6099.0,37.55862499,-120.9970722,2020-05-31,361
California,Sutter,84006101,6101.0,39.03417539,-121.6945899,2020-05-31,14
California,Tehama,84006103,6103.0,40.12570935,-122.23701709999999,2020-05-31,4
California,Trinity,84006105,6105.0,40.64917670000001,-123.114713,2020-05-31,3
California,Tulare,84006107,6107.0,36.22026558,-118.8020203,2020-05-31,1251
California,Tuolumne,84006109,6109.0,38.02644018,-119.95250929999999,2020-05-31,1
California,Unassigned,84090006,90006.0,0.0,0.0,2020-05-31,0
California,Ventura,84006111,6111.0,34.44465746,-119.09106129999999,2020-05-31,614
California,Yolo,84006113,6113.0,38.68278902,-121.90182879999999,2020-05-31,47
California,Yuba,84006115,6115.0,39.26255932,-121.35356440000001,2020-05-31,11
Colorado,Adams,84008001,8001.0,39.87432092,-104.3362578,2020-05-31,1673
Colorado,Alamosa,84008003,8003.0,37.57250606,-105.7885451,2020-05-31,66
Colorado,Arapahoe,84008005,8005.0,39.64977461,-104.3353617,2020-05-31,1922
Colorado,Archuleta,84008007,8007.0,37.19474156,-107.04768670000001,2020-05-31,0
Colorado,Baca,84008009,8009.0,37.31940883,-102.5603223,2020-05-31,2
Colorado,Bent,84008011,8011.0,37.95474293,-103.0720195,2020-05-31,2
Colorado,Boulder,84008013,8013.0,40.09313619,-105.3546767,2020-05-31,400
Colorado,Broomfield,84008014,8014.0,39.95998787,-105.0566324,2020-05-31,90
Colorado,Chaffee,84008015,8015.0,38.74745778,-106.19265729999998,2020-05-31,6
Colorado,Cheyenne,84008017,8017.0,38.82777431,-102.6032558,2020-05-31,5
Colorado,Clear Creek,84008019,8019.0,39.68864463,-105.6463118,2020-05-31,3
Colorado,Conejos,84008021,8021.0,37.201606,-106.19174879999998,2020-05-31,2
Colorado,Costilla,84008023,8023.0,37.27732493,-105.4276548,2020-05-31,3
Colorado,Crowley,84008025,8025.0,38.32608609,-103.7844965,2020-05-31,62
Colorado,Custer,84008027,8027.0,38.10883162,-105.3683478,2020-05-31,0
Colorado,Delta,84008029,8029.0,38.86246243,-107.86313419999999,2020-05-31,25
Colorado,Denver,84008031,8031.0,39.76018276,-104.87256950000001,2020-05-31,2774
Colorado,Dolores,84008033,8033.0,37.75208676,-108.5211585,2020-05-31,0
Colorado,Douglas,84008035,8035.0,39.33133796,-104.930001,2020-05-31,242
Colorado,Eagle,84008037,8037.0,39.62754308,-106.6933637,2020-05-31,37
Colorado,El Paso,84008041,8041.0,38.83240149,-104.5251411,2020-05-31,800
Colorado,Elbert,84008039,8039.0,39.28656773,-104.13587209999999,2020-05-31,24
Colorado,Fremont,84008043,8043.0,38.47362326,-105.43996670000001,2020-05-31,4
Colorado,Garfield,84008045,8045.0,39.59921777,-107.902708,2020-05-31,46
Colorado,Gilpin,84008047,8047.0,39.85646523,-105.5252597,2020-05-31,2
Colorado,Grand,84008049,8049.0,40.10603347,-106.11780420000001,2020-05-31,9
Colorado,Gunnison,84008051,8051.0,38.66611652,-107.0320729,2020-05-31,11
Colorado,Hinsdale,84008053,8053.0,37.82247444,-107.3004345,2020-05-31,0
Colorado,Huerfano,84008055,8055.0,37.68473101,-104.9612585,2020-05-31,1
Colorado,Jackson,84008057,8057.0,40.66593870000001,-106.3408905,2020-05-31,0
Colorado,Jefferson,84008059,8059.0,39.58635604,-105.2517692,2020-05-31,883
Colorado,Kiowa,84008061,8061.0,38.43260896,-102.7392145,2020-05-31,0
Colorado,Kit Carson,84008063,8063.0,39.30497777,-102.60221990000001,2020-05-31,5
Colorado,La Plata,84008067,8067.0,37.28632032,-107.8429014,2020-05-31,19
Colorado,Lake,84008065,8065.0,39.20278823,-106.35556969999999,2020-05-31,13
Colorado,Larimer,84008069,8069.0,40.66671597,-105.4625784,2020-05-31,220
Colorado,Las Animas,84008071,8071.0,37.3153406,-104.03764579999999,2020-05-31,2
Colorado,Lincoln,84008073,8073.0,38.98749519,-103.51366490000001,2020-05-31,0
Colorado,Logan,84008075,8075.0,40.7249637,-103.110817,2020-05-31,332
Colorado,Mesa,84008077,8077.0,39.01787888,-108.469799,2020-05-31,8
Colorado,Mineral,84008079,8079.0,37.66954283,-106.92816979999999,2020-05-31,0
Colorado,Moffat,84008081,8081.0,40.61810999,-108.2070876,2020-05-31,1
Colorado,Montezuma,84008083,8083.0,37.33859579,-108.59588570000001,2020-05-31,29
Colorado,Montrose,84008085,8085.0,38.40214114,-108.26390220000002,2020-05-31,76
Colorado,Morgan,84008087,8087.0,40.26279810000001,-103.8093302,2020-05-31,257
Colorado,Otero,84008089,8089.0,37.9014485,-103.7173385,2020-05-31,9
Colorado,Ouray,84008091,8091.0,38.14717457,-107.7675136,2020-05-31,3
Colorado,Out of CO,84080008,80008.0,0.0,0.0,2020-05-31,0
Colorado,Park,84008093,8093.0,39.120926000000004,-105.7182065,2020-05-31,12
Colorado,Phillips,84008095,8095.0,40.59414277,-102.3577703,2020-05-31,7
Colorado,Pitkin,84008097,8097.0,39.21720112,-106.9310027,2020-05-31,-7
Colorado,Prowers,84008099,8099.0,37.95544985,-102.3926052,2020-05-31,13
Colorado,Pueblo,84008101,8101.0,38.17359144,-104.5127437,2020-05-31,156
Colorado,Rio Blanco,84008103,8103.0,39.97913541,-108.2179009,2020-05-31,0
Colorado,Rio Grande,84008105,8105.0,37.5836865,-106.3847838,2020-05-31,26
Colorado,Routt,84008107,8107.0,40.48596505,-106.9905548,2020-05-31,6
Colorado,Saguache,84008109,8109.0,38.08054629,-106.28246599999999,2020-05-31,77
Colorado,San Juan,84008111,8111.0,37.76248981,-107.67632890000002,2020-05-31,1
Colorado,San Miguel,84008113,8113.0,38.00450883,-108.4020725,2020-05-31,4
Colorado,Sedgwick,84008115,8115.0,40.87595412,-102.3519227,2020-05-31,0
Colorado,Summit,84008117,8117.0,39.63803232,-106.1150762,2020-05-31,98
Colorado,Teller,84008119,8119.0,38.88133511,-105.16148929999999,2020-05-31,4
Colorado,Unassigned,84090008,90008.0,0.0,0.0,2020-05-31,-144
Colorado,Washington,84008121,8121.0,39.97015535,-103.202587,2020-05-31,34
Colorado,Weld,84008123,8123.0,40.55499405,-104.39296209999999,2020-05-31,712
Colorado,Yuma,84008125,8125.0,40.00346839,-102.4258673,2020-05-31,27
Texas,Anderson,84048001,48001.0,31.81534745,-95.65354823,2020-05-31,162
Texas,Andrews,84048003,48003.0,32.30468633,-102.63765479999999,2020-05-31,0
Texas,Angelina,84048005,48005.0,31.25457347,-94.60901487,2020-05-31,50
Texas,Aransas,84048007,48007.0,28.10556197,-96.9995047,2020-05-31,0
Texas,Archer,84048009,48009.0,33.61569967,-98.68754589,2020-05-31,1
Texas,Armstrong,84048011,48011.0,34.96507426,-101.35748740000001,2020-05-31,1
Texas,Atascosa,84048013,48013.0,28.89333001,-98.52730485,2020-05-31,11
Texas,Austin,84048015,48015.0,29.88548725,-96.27736949,2020-05-31,10
Texas,Bailey,84048017,48017.0,34.06854817,-102.8299707,2020-05-31,18
Texas,Bandera,84048019,48019.0,29.74619598,-99.24598147,2020-05-31,1
Texas,Bastrop,84048021,48021.0,30.10370699,-97.31206354,2020-05-31,100
Texas,Baylor,84048023,48023.0,33.61640794,-99.21352901,2020-05-31,0
Texas,Bee,84048025,48025.0,28.41761668,-97.74215593,2020-05-31,3
Texas,Bell,84048027,48027.0,31.03736027,-97.4785025,2020-05-31,32
Texas,Bexar,84048029,48029.0,29.44928723,-98.52019748,2020-05-31,1264
Texas,Blanco,84048031,48031.0,30.26640707,-98.3999852,2020-05-31,2
Texas,Borden,84048033,48033.0,32.74363984,-101.43165090000001,2020-05-31,0
Texas,Bosque,84048035,48035.0,31.89978581,-97.63613524,2020-05-31,3
Texas,Bowie,84048037,48037.0,33.44626922,-94.41834132,2020-05-31,42
Texas,Brazoria,84048039,48039.0,29.18757369,-95.44563172,2020-05-31,209
Texas,Brazos,84048041,48041.0,30.663644800000004,-96.30205577,2020-05-31,137
Texas,Brewster,84048043,48043.0,29.81008251,-103.25203259999999,2020-05-31,1
Texas,Briscoe,84048045,48045.0,34.53026962,-101.2084947,2020-05-31,1
Texas,Brooks,84048047,48047.0,27.03103197,-98.21808402,2020-05-31,0
Texas,Brown,84048049,48049.0,31.77430356,-98.99907113,2020-05-31,42
Texas,Burleson,84048051,48051.0,30.49273808,-96.62158484,2020-05-31,11
Texas,Burnet,84048053,48053.0,30.78801353,-98.181887,2020-05-31,17
Texas,Caldwell,84048055,48055.0,29.83668859,-97.61814775,2020-05-31,42
Texas,Calhoun,84048057,48057.0,28.47048236,-96.61633945,2020-05-31,5
Texas,Callahan,84048059,48059.0,32.29760619,-99.37326312,2020-05-31,6
Texas,Cameron,84048061,48061.0,26.14524221,-97.48140372,2020-05-31,27
Texas,Camp,84048063,48063.0,32.97195142,-94.97790104,2020-05-31,18
Texas,Carson,84048065,48065.0,35.40365929,-101.35426690000001,2020-05-31,2
Texas,Cass,84048067,48067.0,33.07499881,-94.34646905,2020-05-31,1
Texas,Castro,84048069,48069.0,34.53016752,-102.2617243,2020-05-31,17
Texas,Chambers,84048071,48071.0,29.70972016,-94.67154501,2020-05-31,2
Texas,Cherokee,84048073,48073.0,31.837258000000002,-95.16559897,2020-05-31,4
Texas,Childress,84048075,48075.0,34.529304100000004,-100.2077916,2020-05-31,0
Texas,Clay,84048077,48077.0,33.78686685,-98.20771198,2020-05-31,0
Texas,Cochran,84048079,48079.0,33.60425307,-102.82844990000001,2020-05-31,1
Texas,Coke,84048081,48081.0,31.88911733,-100.5297533,2020-05-31,1
Texas,Coleman,84048083,48083.0,31.76736834,-99.45240766,2020-05-31,0
Texas,Collin,84048085,48085.0,33.18820114,-96.57264368,2020-05-31,619
Texas,Collingsworth,84048087,48087.0,34.96489496,-100.27001109999999,2020-05-31,3
Texas,Colorado,84048089,48089.0,29.622097999999998,-96.5273805,2020-05-31,5
Texas,Comal,84048091,48091.0,29.80811278,-98.27647225,2020-05-31,7
Texas,Comanche,84048093,48093.0,31.94854689,-98.55876441,2020-05-31,5
Texas,Concho,84048095,48095.0,31.32635934,-99.86473038,2020-05-31,0
Texas,Cooke,84048097,48097.0,33.63979567,-97.21240912,2020-05-31,9
Texas,Coryell,84048099,48099.0,31.39078397,-97.79936155,2020-05-31,66
Texas,Cottle,84048101,48101.0,34.07783319,-100.27850620000001,2020-05-31,1
Texas,Crane,84048103,48103.0,31.43052248,-102.5143314,2020-05-31,23
Texas,Crockett,84048105,48105.0,30.72367027,-101.4134238,2020-05-31,0
Texas,Crosby,84048107,48107.0,33.61431553,-101.30003640000001,2020-05-31,2
Texas,Culberson,84048109,48109.0,31.44506775,-104.5185739,2020-05-31,0
Texas,Dallam,84048111,48111.0,36.27787176,-102.60207249999999,2020-05-31,20
Texas,Dallas,84048113,48113.0,32.76670599,-96.77796049999999,2020-05-31,4232
Texas,Dawson,84048115,48115.0,32.74255572,-101.94772420000001,2020-05-31,8
Texas,DeWitt,84048123,48123.0,29.08101855,-97.35681170000001,2020-05-31,0
Texas,Deaf Smith,84048117,48117.0,34.96522957,-102.6054267,2020-05-31,127
Texas,Delta,84048119,48119.0,33.38570922,-95.66921122,2020-05-31,0
Texas,Denton,84048121,48121.0,33.20521901,-97.11691153,2020-05-31,370
Texas,Dickens,84048125,48125.0,33.61616822,-100.7788855,2020-05-31,0
Texas,Dimmit,84048127,48127.0,28.42270064,-99.75645095,2020-05-31,0
Texas,Donley,84048129,48129.0,34.96517499,-100.8140093,2020-05-31,1
Texas,Duval,84048131,48131.0,27.68184592,-98.50864568,2020-05-31,2
Texas,Eastland,84048133,48133.0,32.32743996,-98.83243566,2020-05-31,3
Texas,Ector,84048135,48135.0,31.86898877,-102.54294279999999,2020-05-31,57
Texas,Edwards,84048137,48137.0,29.98202582,-100.304252,2020-05-31,0
Texas,El Paso,84048141,48141.0,31.76980765,-106.23632749999999,2020-05-31,538
Texas,Ellis,84048139,48139.0,32.34894117,-96.79371841,2020-05-31,78
Texas,Erath,84048143,48143.0,32.23602653,-98.21773417,2020-05-31,3
Texas,Falls,84048145,48145.0,31.25350609,-96.93630086,2020-05-31,1
Texas,Fannin,84048147,48147.0,33.59564294,-96.10751083,2020-05-31,10
Texas,Fayette,84048149,48149.0,29.87788372,-96.92076062,2020-05-31,15
Texas,Fisher,84048151,48151.0,32.74281316,-100.40193020000001,2020-05-31,2
Texas,Floyd,84048153,48153.0,34.07227468,-101.3031546,2020-05-31,6
Texas,Foard,84048155,48155.0,33.97308618,-99.7767797,2020-05-31,0
Texas,Fort Bend,84048157,48157.0,29.52704478,-95.77219463,2020-05-31,681
Texas,Franklin,84048159,48159.0,33.17653242,-95.21917243,2020-05-31,1
Texas,Freestone,84048161,48161.0,31.70422788,-96.15072516,2020-05-31,6
Texas,Frio,84048163,48163.0,28.86751206,-99.10804207,2020-05-31,15
Texas,Gaines,84048165,48165.0,32.74055318,-102.6353295,2020-05-31,1
Texas,Galveston,84048167,48167.0,29.40167322,-94.90469073,2020-05-31,49
Texas,Garza,84048169,48169.0,33.17969345,-101.2984114,2020-05-31,5
Texas,Gillespie,84048171,48171.0,30.31824095,-98.94676915,2020-05-31,1
Texas,Glasscock,84048173,48173.0,31.86942909,-101.5207776,2020-05-31,0
Texas,Goliad,84048175,48175.0,28.65696592,-97.42760647,2020-05-31,0
Texas,Gonzales,84048177,48177.0,29.45634206,-97.49424032,2020-05-31,66
Texas,Gray,84048179,48179.0,35.40081878,-100.8129222,2020-05-31,35
Texas,Grayson,84048181,48181.0,33.62744998,-96.67753461,2020-05-31,188
Texas,Gregg,84048183,48183.0,32.47940482,-94.81591935,2020-05-31,77
Texas,Grimes,84048185,48185.0,30.54579585,-95.98902499,2020-05-31,82
Texas,Guadalupe,84048187,48187.0,29.58165339,-97.94786822,2020-05-31,27
Texas,Hale,84048189,48189.0,34.07044901,-101.82681140000001,2020-05-31,15
Texas,Hall,84048191,48191.0,34.5307555,-100.68138520000001,2020-05-31,2
Texas,Hamilton,84048193,48193.0,31.70470573,-98.11083887,2020-05-31,3
Texas,Hansford,84048195,48195.0,36.27743284,-101.3545796,2020-05-31,13
Texas,Hardeman,84048197,48197.0,34.28944521,-99.74632408,2020-05-31,3
Texas,Hardin,84048199,48199.0,30.33364686,-94.38931817,2020-05-31,10
Texas,Harris,84048201,48201.0,29.85864939,-95.39339521,2020-05-31,12299
Texas,Harrison,84048203,48203.0,32.54935988,-94.36934071,2020-05-31,20
Texas,Hartley,84048205,48205.0,35.84008013,-102.6029022,2020-05-31,4
Texas,Haskell,84048207,48207.0,33.17823584,-99.73037358,2020-05-31,1
Texas,Hays,84048209,48209.0,30.05669873,-98.02944344,2020-05-31,53
Texas,Hemphill,84048211,48211.0,35.83764858,-100.2703577,2020-05-31,0
Texas,Henderson,84048213,48213.0,32.21128872,-95.85846587,2020-05-31,14
Texas,Hidalgo,84048215,48215.0,26.39418217,-98.18299696,2020-05-31,209
Texas,Hill,84048217,48217.0,31.99045053,-97.13423143,2020-05-31,6
Texas,Hockley,84048219,48219.0,33.60771256,-102.3431676,2020-05-31,6
Texas,Hood,84048221,48221.0,32.42990927,-97.83242024,2020-05-31,5
Texas,Hopkins,84048223,48223.0,33.14875072,-95.56351139,2020-05-31,4
Texas,Houston,84048225,48225.0,31.31925973,-95.42226208,2020-05-31,32
Texas,Howard,84048227,48227.0,32.30621324,-101.4356444,2020-05-31,5
Texas,Hudspeth,84048229,48229.0,31.45628381,-105.388178,2020-05-31,3
Texas,Hunt,84048231,48231.0,33.12351514,-96.08551032,2020-05-31,26
Texas,Hutchinson,84048233,48233.0,35.84006574,-101.3546643,2020-05-31,23
Texas,Irion,84048235,48235.0,31.30375559,-100.982439,2020-05-31,0
Texas,Jack,84048237,48237.0,33.23377248,-98.17283469,2020-05-31,0
Texas,Jackson,84048239,48239.0,28.95472367,-96.57749563,2020-05-31,7
Texas,Jasper,84048241,48241.0,30.74685667,-94.02667579,2020-05-31,1
Texas,Jeff Davis,84048243,48243.0,30.71490589,-104.1399973,2020-05-31,0
Texas,Jefferson,84048245,48245.0,29.8832777,-94.16434171,2020-05-31,43
Texas,Jim Hogg,84048247,48247.0,27.04453923,-98.69681870000001,2020-05-31,0
Texas,Jim Wells,84048249,48249.0,27.73103938,-98.0904705,2020-05-31,10
Texas,Johnson,84048251,48251.0,32.37877812,-97.36615819,2020-05-31,49
Texas,Jones,84048253,48253.0,32.73997145,-99.87861576,2020-05-31,91
Texas,Karnes,84048255,48255.0,28.90705334,-97.85960149,2020-05-31,0
Texas,Kaufman,84048257,48257.0,32.599141700000004,-96.28734728,2020-05-31,89
Texas,Kendall,84048259,48259.0,29.94414155,-98.7113588,2020-05-31,13
Texas,Kenedy,84048261,48261.0,26.92601662,-97.66413984,2020-05-31,0
Texas,Kent,84048263,48263.0,33.18104136,-100.7780939,2020-05-31,0
Texas,Kerr,84048265,48265.0,30.06040006,-99.34930144,2020-05-31,8
Texas,Kimble,84048267,48267.0,30.48678918,-99.74856473,2020-05-31,1
Texas,King,84048269,48269.0,33.61643847,-100.2558057,2020-05-31,1
Texas,Kinney,84048271,48271.0,29.34967888,-100.41866379999999,2020-05-31,1
Texas,Kleberg,84048273,48273.0,27.42435506,-97.69894948,2020-05-31,3
Texas,Knox,84048275,48275.0,33.60519951,-99.74229059999999,2020-05-31,0
Texas,La Salle,84048283,48283.0,28.34453111,-99.09908775,2020-05-31,2
Texas,Lamar,84048277,48277.0,33.66981763,-95.57404777,2020-05-31,1
Texas,Lamb,84048279,48279.0,34.06859623,-102.35162890000001,2020-05-31,9
Texas,Lampasas,84048281,48281.0,31.19531316,-98.24206613,2020-05-31,2
Texas,Lavaca,84048285,48285.0,29.38508402,-96.93186692,2020-05-31,1
Texas,Lee,84048287,48287.0,30.31120597,-96.97045773,2020-05-31,12
Texas,Leon,84048289,48289.0,31.29872538,-95.9936328,2020-05-31,2
Texas,Liberty,84048291,48291.0,30.15152688,-94.81205615,2020-05-31,40
Texas,Limestone,84048293,48293.0,31.5454767,-96.58095444,2020-05-31,7
Texas,Lipscomb,84048295,48295.0,36.27783108,-100.27331509999999,2020-05-31,0
Texas,Live Oak,84048297,48297.0,28.35101362,-98.1246786,2020-05-31,2
Texas,Llano,84048299,48299.0,30.70645047,-98.68475262,2020-05-31,1
Texas,Loving,84048301,48301.0,31.84947612,-103.5818571,2020-05-31,0
Texas,Lubbock,84048303,48303.0,33.61008596,-101.82047890000001,2020-05-31,1
Texas,Lynn,84048305,48305.0,33.17657705,-101.8162849,2020-05-31,0
Texas,Madison,84048313,48313.0,30.96694679,-95.93003775,2020-05-31,6
Texas,Marion,84048315,48315.0,32.79868409,-94.35661230000001,2020-05-31,2
Texas,Martin,84048317,48317.0,32.30600051,-101.9513518,2020-05-31,1
Texas,Mason,84048319,48319.0,30.71780434,-99.22629416,2020-05-31,13
Texas,Matagorda,84048321,48321.0,28.81955746,-96.01230294,2020-05-31,4
Texas,Maverick,84048323,48323.0,28.7429195,-100.3157686,2020-05-31,2
Texas,McCulloch,84048307,48307.0,31.1925468,-99.34682807,2020-05-31,1
Texas,McLennan,84048309,48309.0,31.55255453,-97.20217694,2020-05-31,0
Texas,McMullen,84048311,48311.0,28.35251708,-98.56769164,2020-05-31,0
Texas,Medina,84048325,48325.0,29.355730100000002,-99.11030298,2020-05-31,37
Texas,Menard,84048327,48327.0,30.88990665,-99.82047940000001,2020-05-31,0
Texas,Midland,84048329,48329.0,31.86904128,-102.03156820000001,2020-05-31,40
Texas,Milam,84048331,48331.0,30.78581830000001,-96.97718698,2020-05-31,8
Texas,Mills,84048333,48333.0,31.49557106,-98.59272068,2020-05-31,1
Texas,Mitchell,84048335,48335.0,32.30623474,-100.9212058,2020-05-31,0
Texas,Montague,84048337,48337.0,33.67521893,-97.72500958,2020-05-31,2
Texas,Montgomery,84048339,48339.0,30.30079133,-95.50572772,2020-05-31,328
Texas,Moore,84048341,48341.0,35.83769242,-101.8930281,2020-05-31,307
Texas,Morris,84048343,48343.0,33.11304005,-94.73255695,2020-05-31,2
Texas,Motley,84048345,48345.0,34.07408766,-100.77972199999999,2020-05-31,0
Texas,Nacogdoches,84048347,48347.0,31.62017125,-94.61803994,2020-05-31,19
Texas,Navarro,84048349,48349.0,32.04620681,-96.47428766,2020-05-31,11
Texas,Newton,84048351,48351.0,30.78548982,-93.74408813,2020-05-31,0
Texas,Nolan,84048353,48353.0,32.30365282,-100.4060208,2020-05-31,0
Texas,Nueces,84048355,48355.0,27.736286,-97.5433285,2020-05-31,129
Texas,Ochiltree,84048357,48357.0,36.27829105,-100.8158184,2020-05-31,30
Texas,Oldham,84048359,48359.0,35.40425596,-102.6027606,2020-05-31,1
Texas,Orange,84048361,48361.0,30.11879481,-93.89412775,2020-05-31,8
Texas,Out of TX,84080048,80048.0,0.0,0.0,2020-05-31,0
Texas,Palo Pinto,84048363,48363.0,32.75310985,-98.31319001,2020-05-31,2
Texas,Panola,84048365,48365.0,32.163959600000005,-94.30552481,2020-05-31,9
Texas,Parker,84048367,48367.0,32.77757172,-97.80500621,2020-05-31,19
Texas,Parmer,84048369,48369.0,34.52993409,-102.78446679999999,2020-05-31,40
Texas,Pecos,84048371,48371.0,30.78097267,-102.72412609999999,2020-05-31,21
Texas,Polk,84048373,48373.0,30.79472531,-94.82766240000001,2020-05-31,2
Texas,Potter,84048375,48375.0,35.40133773,-101.893964,2020-05-31,1453
Texas,Presidio,84048377,48377.0,29.99954402,-104.24080790000001,2020-05-31,1
Texas,Rains,84048379,48379.0,32.87109387,-95.79232691,2020-05-31,0
Texas,Randall,84048381,48381.0,34.96585996,-101.8971322,2020-05-31,366
Texas,Reagan,84048383,48383.0,31.36607041,-101.52326590000001,2020-05-31,2
Texas,Real,84048385,48385.0,29.83321503,-99.82018052,2020-05-31,0
Texas,Red River,84048387,48387.0,33.61886692,-95.04841765,2020-05-31,9
Texas,Reeves,84048389,48389.0,31.32323325,-103.69038959999999,2020-05-31,7
Texas,Refugio,84048391,48391.0,28.323897600000002,-97.15766311,2020-05-31,1
Texas,Roberts,84048393,48393.0,35.83809685,-100.813175,2020-05-31,0
Texas,Robertson,84048395,48395.0,31.02539637,-96.51272246,2020-05-31,3
Texas,Rockwall,84048397,48397.0,32.89779518,-96.40771592,2020-05-31,53
Texas,Runnels,84048399,48399.0,31.8314342,-99.97616148,2020-05-31,0
Texas,Rusk,84048401,48401.0,32.10773545,-94.76176432,2020-05-31,7
Texas,Sabine,84048403,48403.0,31.34318809,-93.85440451,2020-05-31,2
Texas,San Augustine,84048405,48405.0,31.39457611,-94.17000399,2020-05-31,4
Texas,San Jacinto,84048407,48407.0,30.57933681,-95.16260304,2020-05-31,1
Texas,San Patricio,84048409,48409.0,28.00880118,-97.51763891,2020-05-31,25
Texas,San Saba,84048411,48411.0,31.1577796,-98.81758731,2020-05-31,1
Texas,Schleicher,84048413,48413.0,30.89740592,-100.5384842,2020-05-31,0
Texas,Scurry,84048415,48415.0,32.74613808,-100.91626640000001,2020-05-31,0
Texas,Shackelford,84048417,48417.0,32.73587756,-99.35401337,2020-05-31,0
